,Selection,Original silhouette,Weighted silhouette,Embedding silhouette,KL divergence
0,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/Faults/KruskallWallis_score_Faults.csv,-0.10924235254412804,-0.10924308158591402,-0.004571820732472253,0.3394514594315474
1,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/Faults/MutualInformation_score_Faults.csv,-0.10924235254412804,-0.10923650756935623,0.0007026794373477624,0.3141930394506147
2,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/Faults/ReliefF_score_Faults.csv,-0.10924235254412804,-0.1092439951904095,0.005365206265292557,0.3173159902978586
3,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/Faults/Lasso_score_Faults.csv,-0.10924235254412804,0.1710966544212903,0.1030923110315404,0.7340332035552173
4,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/Faults/DecisionTree_score_Faults.csv,-0.10924235254412804,-0.10899410689447339,0.0070183761220237425,0.3134018941890844
5,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/Faults/LinearSVM_score_Faults.csv,-0.10924235254412804,-0.10919687991859375,0.0017907389530693902,0.4300811923464618
6,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/Faults/RF_score_Faults.csv,-0.10924235254412804,-0.10924096520053178,0.004352671916618164,0.32683736101997063
