media_erro,std_erro,media_features,std_features,best,best_individual
0.8549625468164794,0.008416035357478271,4.8,1.503329637837291,0.8726591760299626,"[0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 1 0 1 0 1 0 0]"
0.8561797752808988,0.007243100975960202,5.175000000000001,1.7732385626305334,0.8726591760299626,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 1 0 1 0]"
0.8533707865168539,0.009678224389080564,5.125,1.2285662375305613,0.8689138576779026,"[0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 1 0 0 1 0]"
0.8588951310861423,0.009526204528093938,3.7999999999999994,1.3638181696985856,0.8726591760299626,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0]"
0.8558988764044944,0.009511468052825075,4.824999999999999,2.8096930437327137,0.8689138576779026,"[0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 0 0 0]"
0.8542134831460674,0.00692567495326868,5.6,1.772004514666935,0.8689138576779026,"[0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
 0 0 1 0 0 0 0]"
0.8561797752808988,0.008366407454565053,4.8,1.503329637837291,0.8689138576779026,"[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 1 0 0 0 0]"
0.8572097378277153,0.007499409656614078,5.5,1.58113883008419,0.8726591760299626,"[0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 1 0 0 0 0]"
0.8512172284644194,0.00994406708821285,6.174999999999999,1.895883698964681,0.8726591760299626,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 1 0 0 1 0]"
0.8592696629213481,0.008536019302009258,5.2749999999999995,1.6122577337386228,0.8726591760299626,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 1 0 0 1 0]"
0.849625468164794,0.009041279179455661,5.9,2.5573423705088842,0.8651685393258427,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1
 0 0 1 1 0 0 0]"
0.8545880149812735,0.009169817510228653,5.4750000000000005,2.2134531845060557,0.8726591760299626,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 1 0 0 1 0]"
0.8606741573033707,0.005567816010231664,4.1499999999999995,2.535251466817444,0.8726591760299626,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0]"
0.8497191011235955,0.011670363305394327,5.75,1.4958275301651593,0.8726591760299626,"[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0
 0 0 1 0 0 0 0]"
0.8535580524344569,0.0096510102821911,5.0,1.6124515496597098,0.8726591760299626,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0
 0 0 1 0 0 0 1]"
0.8550374531835205,0.008716459869707292,5.156666666666666,1.8305057445585775,0.8726591760299626,NADA
