TP,FN,FP,TN,Accuracy,Precision,Recall,F1Score,Specificity,LRP,LRM,pop
197,15,27,28,0.8426966292134831,0.8794642857142857,0.9292452830188679,0.9036697247706421,0.509090909090909,1.8929070580013974,0.13898247978436667,"[0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0]"
196,16,36,19,0.8052434456928839,0.8448275862068966,0.9245283018867925,0.8828828828828829,0.34545454545454546,1.4124737945492662,0.2184707050645481,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 1 0 1 0]"
200,12,30,25,0.8426966292134831,0.8695652173913043,0.9433962264150944,0.9049773755656109,0.45454545454545453,1.729559748427673,0.12452830188679243,"[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 1 0 0 0 0]"
195,17,34,21,0.8089887640449438,0.851528384279476,0.9198113207547169,0.8843537414965985,0.38181818181818183,1.487930077691454,0.2100179694519318,"[0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 1 0 1 0 0 1 0]"
193,19,35,20,0.797752808988764,0.8464912280701754,0.910377358490566,0.8772727272727272,0.36363636363636365,1.4305929919137466,0.2464622641509435,"[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0]"
197,15,34,21,0.8164794007490637,0.8528138528138528,0.9292452830188679,0.8893905191873589,0.38181818181818183,1.5031908990011098,0.1853099730458222,"[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 0 1 0]"
198,14,27,28,0.846441947565543,0.88,0.9339622641509434,0.9061784897025172,0.509090909090909,1.9025157232704402,0.12971698113207544,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 0 0 0]"
204,8,42,13,0.8127340823970037,0.8292682926829268,0.9622641509433962,0.8908296943231442,0.23636363636363636,1.2601078167115902,0.1596516690856313,"[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 0 1 0 0 1 0]"
198,14,28,27,0.8426966292134831,0.8761061946902655,0.9339622641509434,0.904109589041096,0.4909090909090909,1.834568733153639,0.13452131376659676,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 0 0 0]"
194,18,31,24,0.8164794007490637,0.8622222222222222,0.9150943396226415,0.8878718535469108,0.43636363636363634,1.6235544735240413,0.19457547169811318,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 1 0 0 0]"
192,20,30,25,0.8127340823970037,0.8648648648648649,0.9056603773584906,0.8847926267281107,0.45454545454545453,1.6603773584905661,0.2075471698113207,"[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0]"
195,17,32,23,0.8164794007490637,0.8590308370044053,0.9198113207547169,0.8883826879271071,0.41818181818181815,1.5809257075471699,0.19175553732567688,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0]"
191,21,41,14,0.7677902621722846,0.8232758620689655,0.9009433962264151,0.8603603603603603,0.2545454545454545,1.2085826046939714,0.3891509433962266,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0]"
195,17,33,22,0.8127340823970037,0.8552631578947368,0.9198113207547169,0.8863636363636362,0.4,1.5330188679245282,0.20047169811320764,"[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0]"
194,18,36,19,0.797752808988764,0.8434782608695652,0.9150943396226415,0.8778280542986426,0.34545454545454546,1.3980607966457024,0.24577954319761663,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 0 1 0 0 0]"
201,11,39,16,0.8127340823970037,0.8375,0.9481132075471698,0.8893805309734513,0.2909090909090909,1.3370827285921625,0.17836084905660393,"[0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 0 1 0 0 1 0]"
197,15,27,28,0.8426966292134831,0.8794642857142857,0.9292452830188679,0.9036697247706421,0.509090909090909,1.8929070580013974,0.13898247978436667,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 1 0 0 0]"
200,12,32,23,0.8352059925093633,0.8620689655172413,0.9433962264150944,0.9009009009009009,0.41818181818181815,1.6214622641509435,0.1353568498769483,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0
 0 0 1 0 0 0 0]"
196,16,35,20,0.8089887640449438,0.8484848484848485,0.9245283018867925,0.8848758465011286,0.36363636363636365,1.4528301886792454,0.2075471698113207,"[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 0 1 0 0 0 0]"
200,12,29,26,0.846441947565543,0.8733624454148472,0.9433962264150944,0.9070294784580499,0.4727272727272727,1.789199739752765,0.11973875181422348,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 1 1 0 0 0]"
201,11,27,28,0.8576779026217228,0.881578947368421,0.9481132075471698,0.9136363636363637,0.509090909090909,1.931341719077568,0.10192048517520225,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 1 0 0 0 0]"
199,13,39,16,0.8052434456928839,0.8361344537815126,0.9386792452830188,0.8844444444444444,0.2909090909090909,1.3237784228350264,0.21079009433962279,"[0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 0 0 0 0 0]"
199,13,31,24,0.8352059925093633,0.8652173913043478,0.9386792452830188,0.9004524886877827,0.43636363636363634,1.665398660986001,0.14052672955974854,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
 0 0 1 0 0 1 1]"
200,12,36,19,0.8202247191011236,0.847457627118644,0.9433962264150944,0.8928571428571428,0.34545454545454546,1.4412997903563942,0.16385302879841107,"[0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
 1 0 1 0 0 0 0]"
200,12,34,21,0.8277153558052435,0.8547008547008547,0.9433962264150944,0.8968609865470852,0.38181818181818183,1.5260821309655939,0.14824797843665763,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0
 0 0 1 0 0 1 0]"
