media_erro,std_erro,media_features,std_features,best,best_individual
0.760575,0.023747513027683572,7.699999999999999,3.0594117081556704,0.787,[1 1 1 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1]
0.7660500000000001,0.013940857218980487,7.949999999999999,2.7834331319433563,0.791,[1 1 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 1]
0.7605999999999999,0.022008861851536096,7.299999999999999,3.2031234756093934,0.789,[1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1]
0.75915,0.0212303438502536,7.199999999999999,3.762977544445356,0.783,[1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0]
0.767625,0.016747667748077656,8.375,2.496873044429772,0.788,[1 1 1 1 1 1 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1]
0.7646000000000001,0.020150434238497213,7.525000000000001,2.9494702914252247,0.787,[1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0]
0.763375,0.020410398697722706,7.3500000000000005,3.0376800358168072,0.793,[1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1]
0.7685500000000001,0.015831850807786197,7.7250000000000005,2.549387181265333,0.785,[1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0]
0.7657,0.02114852240701465,8.224999999999998,2.823893588646711,0.786,[1 1 1 1 1 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0]
0.76905,0.01260148800737438,7.75,2.0093531297410117,0.787,[1 1 1 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1]
0.7596,0.02086719914123601,7.099999999999999,3.59722114972099,0.788,[1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0]
0.7623749999999999,0.01987672948450023,7.474999999999999,2.6831651085984256,0.784,[1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0]
0.7622500000000001,0.02182630293934364,7.199999999999999,3.325657829663178,0.787,[1 1 1 1 1 1 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0]
0.763625,0.01892443856498788,8.125,3.472661083376839,0.782,[1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0]
0.7659,0.016347476869535568,8.0,2.711088342345192,0.786,[1 1 1 1 1 1 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0]
0.763935,0.01904400565696866,7.666666666666666,2.964359776345551,0.793,NADA
