,Selection,Original silhouette,Weighted silhouette,Embedding silhouette,KL divergence
0,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/heart/KruskallWallis_score_heart.csv,0.05014659179751562,0.12767018895906507,0.14189835042641966,0.34605067104510034
1,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/heart/MutualInformation_score_heart.csv,0.05014659179751562,0.05399363796955879,0.042378166636528,0.34961476137836023
2,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/heart/ReliefF_score_heart.csv,0.05014659179751562,0.06398214406762144,0.06716819058244888,0.5801750162672263
3,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/heart/Lasso_score_heart.csv,0.05014659179751562,0.08301444983924958,0.09187103852316417,0.4453345931877495
4,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/heart/DecisionTree_score_heart.csv,0.05014659179751562,0.08650142673783989,0.09956299532628529,0.3337617121917891
5,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/heart/LinearSVM_score_heart.csv,0.05014659179751562,0.18333346057919797,0.2792761905116932,0.47136007683162084
6,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/heart/RF_score_heart.csv,0.05014659179751562,0.06579544658901382,0.07017472520056256,0.45548110582856793
