,value
a0,13.788700235328626
a1,23.843527416619565
a2,59.43873487723507
a3,4.626673780548614
a4,7.105935178560099
a5,0.07163586956520542
a6,8.917350521221485
a7,47.393006618175846
a8,47.294170960332714
a9,44.20098267240684
a10,35.48134234234238
a11,62.3844506098471
a12,74.21945845351733
