media_erro,std_erro,media_features,std_features,best,best_individual
0.8392592592592593,0.029231116329445393,3.225,1.6953981833185974,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8412962962962963,0.028115844036255708,3.85,2.4550967394381833,0.8629629629629629,[1 1 1 1 1 1 1 0 1 1 1 1 1]
0.8328703703703703,0.03570942304736744,3.3750000000000004,2.0938899206978383,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8337962962962961,0.03389635113146302,3.575,2.035773808653604,0.8592592592592593,[1 1 1 0 1 0 0 0 1 1 1 1 1]
0.8319444444444446,0.03735683692105406,3.45,2.4284768889161783,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8277777777777777,0.04270516524433494,3.3,2.1118712081942874,0.8592592592592593,[0 0 1 1 1 0 1 0 1 1 1 1 1]
0.8431481481481482,0.026830131700723896,3.5500000000000003,1.856744462762714,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8390740740740741,0.0320637867344624,3.1250000000000004,1.4175242502334835,0.8666666666666667,[1 1 1 0 1 0 0 0 1 1 0 1 1]
0.8444444444444444,0.020504608200987276,3.65,1.8103866990231672,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8401851851851851,0.029624420838452133,3.575,2.0110631516687887,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8421296296296298,0.02907687530737447,3.9,2.177154105707724,0.8703703703703703,[1 1 1 0 1 0 0 0 1 1 1 1 1]
0.8492592592592592,0.019478805618229202,3.1000000000000005,1.1357816691600549,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8382407407407406,0.031035926569014445,3.0,1.1618950038622249,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8403703703703703,0.033546642590294065,2.8750000000000004,1.0292594425119452,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8353703703703704,0.0369160059486248,3.3750000000000004,2.15275985655623,0.8592592592592593,[0 0 1 0 0 0 0 0 0 0 0 1 1]
0.8386111111111112,0.03107279601453888,3.3950000000000005,1.838205026047001,0.8703703703703703,NADA
