media_erro,std_erro,media_features,std_features,best,best_individual
0.9502136752136753,0.005405133581169272,5.1499999999999995,1.061838029079765,0.9601139601139601,[0 0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
0.9472222222222222,0.0050959535061490865,5.300000000000001,1.268857754044952,0.9544159544159544,[0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
0.9497863247863247,0.006033146134650068,4.925000000000001,0.8771402396424418,0.9601139601139601,[0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1]
0.9485042735042736,0.0058867424418615,4.975,0.9079509898667438,0.9601139601139601,[0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
0.947934472934473,0.005553272231487395,5.199999999999999,1.819340539866025,0.9572649572649573,[0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
0.9515669515669515,0.006370564038460935,5.300000000000001,1.1445523142259597,0.9629629629629629,[0 1 1 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
0.9501424501424502,0.008451508247402461,5.375,1.2183492931011206,0.9629629629629629,[0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0]
0.949928774928775,0.005622270903665496,5.8,1.6155494421403516,0.9601139601139601,[0 0 1 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
0.9502849002849004,0.0038724436521561712,4.9750000000000005,0.757875319561206,0.9572649572649573,[0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
0.9480056980056981,0.006035247910061199,5.375000000000001,1.0882899429839457,0.9544159544159544,[0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
0.9494301994301994,0.0076380379592333346,5.2,1.16619037896906,0.9601139601139601,[0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
0.9499287749287749,0.00532571152248721,5.075,0.9324028099485758,0.9601139601139601,[0 0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
0.9503561253561253,0.005210151690278225,5.1,0.9433981132056604,0.9601139601139601,[0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
0.9484330484330485,0.0050884817947269845,5.875,1.7774630797853441,0.9572649572649573,[0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0]
0.9505698005698004,0.0064197460622471446,5.675000000000001,1.1486405007660143,0.9601139601139601,[0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]
0.9494871794871795,0.005867227445069098,5.286666666666666,1.1818559164791442,0.9629629629629629,NADA
