,Selection,Original silhouette,Weighted silhouette,Embedding silhouette,KL divergence
0,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/german1/KruskallWallis_score_german1.csv,0.08773717313181721,0.08492338694415442,0.06954855018165611,0.6685643540347996
1,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/german1/MutualInformation_score_german1.csv,0.08773717313181721,0.09554012958413796,0.07170184288707031,0.8147299335878326
2,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/german1/ReliefF_score_german1.csv,0.08773717313181721,0.09824370348754818,0.05791371836441292,0.8317492416661043
3,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/german1/Lasso_score_german1.csv,0.08773717313181721,0.09199617213306945,0.04068425297273784,0.6321782657221675
4,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/german1/DecisionTree_score_german1.csv,0.08773717313181721,0.09523618031468765,0.04403217912283363,0.6650675024922066
5,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/german1/LinearSVM_score_german1.csv,0.08773717313181721,0.06340062489046602,0.05946310407966624,0.9709403783638484
6,/home/gdominico/workspace/WrapperDE-FS-MO2/WrapperDE-FS/RESULTS/ARTIGO1/german1/RF_score_german1.csv,0.08773717313181721,0.09185309067149805,0.041557048585619545,0.7049313737020793
