TP,FN,FP,TN,Accuracy,Precision,Recall,F1Score,Specificity,LRP,LRM,pop
71,26,25,86,0.7548076923076923,0.7395833333333334,0.7319587628865979,0.7357512953367875,0.7747747747747747,3.249896907216494,0.3459602013905539,"[0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
75,22,22,89,0.7884615384615384,0.7731958762886598,0.7731958762886598,0.7731958762886598,0.8018018018018018,3.9011246485473294,0.282868064404031,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
75,22,19,92,0.8028846153846154,0.7978723404255319,0.7731958762886598,0.7853403141361256,0.8288288288288288,4.51709169831796,0.2736441057821604,"[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]"
69,28,25,86,0.7451923076923077,0.7340425531914894,0.711340206185567,0.7225130890052357,0.7747747747747747,3.1583505154639173,0.37257252457444257,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]"
69,28,24,87,0.75,0.7419354838709677,0.711340206185567,0.7263157894736842,0.7837837837837838,3.2899484536082473,0.36829008176324207,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]"
80,17,25,86,0.7980769230769231,0.7619047619047619,0.8247422680412371,0.792079207920792,0.7747747747747747,3.661855670103092,0.2262047470630545,"[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
76,21,19,92,0.8076923076923077,0.8,0.7835051546391752,0.7916666666666666,0.8288288288288288,4.577319587628865,0.26120573733751684,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]"
55,42,38,73,0.6153846153846154,0.5913978494623656,0.5670103092783505,0.5789473684210525,0.6576576576576577,1.6562669560499188,0.6583815845219602,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0]"
55,42,34,77,0.6346153846153846,0.6179775280898876,0.5670103092783505,0.5913978494623655,0.6936936936936937,1.8511218920557915,0.6241799437675727,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0]"
76,21,21,90,0.7980769230769231,0.7835051546391752,0.7835051546391752,0.7835051546391752,0.8108108108108109,4.1413843888070705,0.2670103092783505,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]"
72,25,30,81,0.7355769230769231,0.7058823529411765,0.7422680412371134,0.7236180904522612,0.7297297297297297,2.7463917525773196,0.3531882397861779,"[0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
