media_erro,std_erro,media_features,std_features
0.19175420168067225,0.04165545111276156,17.224999999999998,8.892377353666454
0.19112394957983192,0.03990902056993498,18.025,9.556378759760415
0.19616596638655462,0.03823785515247891,16.55,8.22176988245232
0.19443277310924367,0.04034748505387925,15.049999999999999,7.003392035292612
0.1911764705882353,0.036360321049542295,19.775,11.591996161144982
0.193172268907563,0.0406797502928961,20.825,11.941288665801526
0.19506302521008403,0.038484820425064924,21.375,10.885052824860335
0.19548319327731092,0.038012875802612346,15.725,7.602590019197405
0.1946953781512605,0.03978136166510224,17.549999999999997,8.754855795500003
0.19406512605042017,0.03831280668151665,16.5,7.40607858451421
0.19364495798319328,0.03993223767209926,23.025000000000002,17.060901939815494
0.191281512605042,0.04048398912493473,16.95,8.56723409275129
0.19332983193277312,0.040296964031833665,19.575,10.251554760132729
0.19747899159663865,0.037975267820431126,18.625,10.456307904800815
0.19254201680672267,0.04109962710548445,16.900000000000002,7.703246069028302
0.1936939775910364,0.039437988904038164,18.244999999999997,9.726334989914593
