TP,FN,FP,TN,Accuracy,Precision,Recall,F1Score,Specificity,LRP,LRM,pop
217,8,19,107,0.9230769230769231,0.9194915254237288,0.9644444444444444,0.9414316702819957,0.8492063492063492,6.39578947368421,0.04186915887850468,[0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
222,3,12,114,0.9572649572649573,0.9487179487179487,0.9866666666666667,0.9673202614379085,0.9047619047619048,10.360000000000001,0.01473684210526313,[1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0]
216,9,21,105,0.9145299145299145,0.9113924050632911,0.96,0.935064935064935,0.8333333333333334,5.760000000000001,0.04800000000000004,[1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
221,4,21,105,0.9287749287749287,0.9132231404958677,0.9822222222222222,0.9464668094218416,0.8333333333333334,5.893333333333334,0.021333333333333336,[0 0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0]
219,6,18,108,0.9316239316239316,0.9240506329113924,0.9733333333333334,0.948051948051948,0.8571428571428571,6.813333333333332,0.031111111111111055,[0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
221,4,18,108,0.9373219373219374,0.9246861924686193,0.9822222222222222,0.9525862068965518,0.8571428571428571,6.875555555555553,0.020740740740740747,[0 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0]
222,3,15,111,0.9487179487179487,0.9367088607594937,0.9866666666666667,0.961038961038961,0.8809523809523809,8.287999999999998,0.015135135135135107,[0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0]
219,6,18,108,0.9316239316239316,0.9240506329113924,0.9733333333333334,0.948051948051948,0.8571428571428571,6.813333333333332,0.031111111111111055,[0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
220,5,20,106,0.9287749287749287,0.9166666666666666,0.9777777777777777,0.946236559139785,0.8412698412698413,6.16,0.02641509433962268,[0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]
221,4,15,111,0.9458689458689459,0.9364406779661016,0.9822222222222222,0.9587852494577007,0.8809523809523809,8.250666666666666,0.020180180180180186,[0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0]
221,4,13,113,0.9515669515669516,0.9444444444444444,0.9822222222222222,0.9629629629629629,0.8968253968253969,9.520000000000003,0.019823008849557525,[0 0 1 0 1 1 1 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0]
221,4,20,106,0.9316239316239316,0.91701244813278,0.9822222222222222,0.9484978540772532,0.8412698412698413,6.188000000000001,0.021132075471698118,[1 0 1 0 1 1 1 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
219,6,19,107,0.9287749287749287,0.9201680672268907,0.9733333333333334,0.9460043196544277,0.8492063492063492,6.454736842105262,0.031401869158878444,[0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0]
218,7,18,108,0.9287749287749287,0.923728813559322,0.9688888888888889,0.9457700650759219,0.8571428571428571,6.78222222222222,0.03629629629629627,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0]
217,8,21,105,0.9173789173789174,0.9117647058823529,0.9644444444444444,0.937365010799136,0.8333333333333334,5.786666666666668,0.04266666666666667,[0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]
221,4,18,108,0.9373219373219374,0.9246861924686193,0.9822222222222222,0.9525862068965518,0.8571428571428571,6.875555555555553,0.020740740740740747,[0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 0]
219,6,19,107,0.9287749287749287,0.9201680672268907,0.9733333333333334,0.9460043196544277,0.8492063492063492,6.454736842105262,0.031401869158878444,[1 0 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0]
223,2,17,109,0.9458689458689459,0.9291666666666667,0.9911111111111112,0.9591397849462366,0.8650793650793651,7.345882352941179,0.010275229357798102,[1 0 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0]
221,4,15,111,0.9458689458689459,0.9364406779661016,0.9822222222222222,0.9587852494577007,0.8809523809523809,8.250666666666666,0.020180180180180186,[1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1]
222,3,19,107,0.9373219373219374,0.921161825726141,0.9866666666666667,0.9527896995708154,0.8492063492063492,6.543157894736842,0.015700934579439222,[0 0 1 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1]
224,1,18,108,0.9458689458689459,0.9256198347107438,0.9955555555555555,0.9593147751605996,0.8571428571428571,6.968888888888887,0.005185185185185219,[0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1]
223,2,17,109,0.9458689458689459,0.9291666666666667,0.9911111111111112,0.9591397849462366,0.8650793650793651,7.345882352941179,0.010275229357798102,[0 0 1 1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1]
215,10,22,104,0.9088319088319088,0.9071729957805907,0.9555555555555556,0.9307359307359309,0.8253968253968254,5.472727272727272,0.053846153846153794,[0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0]
222,3,16,110,0.9458689458689459,0.9327731092436975,0.9866666666666667,0.9589632829373651,0.873015873015873,7.7700000000000005,0.015272727272727243,[0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0]
216,9,16,110,0.9287749287749287,0.9310344827586207,0.96,0.9452954048140044,0.873015873015873,7.5600000000000005,0.045818181818181855,[0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
221,4,17,109,0.9401709401709402,0.9285714285714286,0.9822222222222222,0.9546436285097192,0.8650793650793651,7.280000000000002,0.020550458715596333,[0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0]
221,4,19,107,0.9344729344729344,0.9208333333333333,0.9822222222222222,0.9505376344086022,0.8492063492063492,6.513684210526315,0.02093457943925234,[0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
220,5,16,110,0.9401709401709402,0.9322033898305084,0.9777777777777777,0.9544468546637744,0.873015873015873,7.7,0.02545454545454549,[0 0 1 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
215,10,24,102,0.9031339031339032,0.899581589958159,0.9555555555555556,0.9267241379310346,0.8095238095238095,5.0166666666666675,0.05490196078431367,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0]
222,3,14,112,0.9515669515669516,0.940677966101695,0.9866666666666667,0.9631236442516269,0.8888888888888888,8.879999999999995,0.014999999999999972,[0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0]
223,2,14,112,0.9544159544159544,0.9409282700421941,0.9911111111111112,0.9653679653679654,0.8888888888888888,8.919999999999996,0.00999999999999994,[1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1]
219,6,13,113,0.9458689458689459,0.9439655172413793,0.9733333333333334,0.9584245076586434,0.8968253968253969,9.433846153846158,0.029734513274336224,[0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0]
223,2,17,109,0.9458689458689459,0.9291666666666667,0.9911111111111112,0.9591397849462366,0.8650793650793651,7.345882352941179,0.010275229357798102,[0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 1 0 0 0 0 1]
219,6,16,110,0.9373219373219374,0.9319148936170213,0.9733333333333334,0.9521739130434782,0.873015873015873,7.665000000000001,0.030545454545454487,[0 0 1 0 1 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0]
223,2,17,109,0.9458689458689459,0.9291666666666667,0.9911111111111112,0.9591397849462366,0.8650793650793651,7.345882352941179,0.010275229357798102,[1 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1]
222,3,14,112,0.9515669515669516,0.940677966101695,0.9866666666666667,0.9631236442516269,0.8888888888888888,8.879999999999995,0.014999999999999972,[1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1]
220,5,20,106,0.9287749287749287,0.9166666666666666,0.9777777777777777,0.946236559139785,0.8412698412698413,6.16,0.02641509433962268,[0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0]
222,3,13,113,0.9544159544159544,0.9446808510638298,0.9866666666666667,0.9652173913043479,0.8968253968253969,9.563076923076926,0.014867256637168112,[1 0 1 0 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1]
220,5,17,109,0.9373219373219374,0.9282700421940928,0.9777777777777777,0.9523809523809524,0.8650793650793651,7.2470588235294136,0.02568807339449545,[0 0 0 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1]
220,5,21,105,0.9259259259259259,0.9128630705394191,0.9777777777777777,0.944206008583691,0.8333333333333334,5.866666666666668,0.026666666666666703,[1 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1]
